번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"41","귤이랑 노래해","김미희 지음;백유연 그림","다그림책(키다리)","2025","9791198960122","","7","","813","1","1","2025-02-21",
"42","소중해 소중해 너의 좋은 점:4~7세를 위한 첫 성격 강점 그림책","아다치 히로미 지음;가와하라 미즈마루 그림;권남희 옮김","주니어RHK(주니어랜덤)","2025","9788925574219","","","","375","1","0","2025-02-21",
"43","학교는 처음이지?","글·그림 우사오;옮김 김보나","북뱅크","2025","9788966352166","","7","","833","1","1","2025-02-21",
"44","토끼 루니의 눈부신 마법의 밤","줄리엣 발레리 지음,클로에 말라르 그림, 별난고래 학술국 옮김","별난고래","2024","9791170682028","","7","","843","1","1","2025-02-21",
"45","세상","강경수 글·그림","창비","2024","9788936429379","","7","","813","1","1","2025-02-21",
"46","아홉 살, 단호하게 말해요:무례한 친구들에게서 나를 지키는 초등 학폭 구별 사전","이해은 지음;이황희(헬로그) 그림","리틀에이","2025","9791194451105","","7","","334","1","1","2025-02-21",
"47","작은 죽음이 찾아왔어요","키티 크라우더 지음;이주희 옮김","논장","2024","9788984145344","","7","","859","1","0","2025-02-20",
"48","어쨌든 모두들 그렇게 생각했습니다","이민선 지음","월천상회","2024","9791190352697","","7","","813","1","1","2025-02-20",
"49","엄청난 소똥구리","박현민 글·그림","웃는땅콩어린이재단","2024","9791198747303","","7","","813","1","1","2025-02-20",
"50","채사장의 지대넓얕","채사장;마케마케 글;정용환 그림","돌핀북","2025","9791193487068","","7","","001","1","1","2025-02-20",
"51","베서니와 괴물의 만찬","잭 메기트-필립스 글;강나은 옮김","다산어린이","2023","9791130660691","","7","5","843","1","0","2025-02-20",
"52","또 정다운","소향 글;해랑 그림","한솔수북","2025","9791194439103","","7","","813","1","0","2025-02-20",
"53","위풍당당 여우 꼬리","손원평 지음;만물상 그림","창비","2023","9788936448844","","7","6","813","1","1","2025-02-20",
"54","위풍당당 여우 꼬리","손원평 글;만물상 그림","창비","2024","9788936448608","9788936448080","7","","813","1","0","2025-02-20",
"55","건조주의보","이금이 지음;양양 그림","밤티","2025","9791191826432","","7","","813","1","0","2025-02-20",
"56","(흔한남매)과학 탐험대","흔한남매 원작;김언정,송은경 글;김덕영 그림","주니어김영사","2024","9791173320101","","7","13","404","1","1","2025-02-20",
"57","내가 정말 나일까?","글: 세르조 올리보티;그림: 줄리아 파스토리노 ;옮김: 엄혜숙","나무말미","2024","9791191827514","","7","","883","1","1","2025-02-20",
"58","무민 골짜기와 무민의 첫 겨울","토베 얀손 원작;알렉스 하리디,세실리아 다비드손 각색 ;마이아 옌손 그림 ;이유진 옮김","작가정신","2024","9791160269871","","7","","859","1","0","2025-02-20",
"59","오늘은 머리 말리기 싫어!","이커우 글·그림;류희정 옮김","북멘토(도서출판)","2024","9788963196183","","7","","823","1","1","2025-02-20",
"60","어디에도 없는 학교","천펑웨이 글;린샤오베이 그림 ;김진아 옮김","우리학교","2024","9791167552846","","7","","823","1","0","2025-02-20",
"61","범고래씨 인터뷰","이대일 지음;다나 그림","창비","2025","9788936448882","","7","","811","1","0","2025-02-20",
"62","내가 부엉이를 잘 그리는 이유","힐러리 호더 히플리 글;맷 제임스 그림 ;황유진 옮김","원더박스","2024","9791192953380","","7","","843","1","1","2025-02-20",
"63","건축물의 기억","글·그림: 최경식,오소리,홍지혜","시계절(사계절출판사)","2024","9791169813365","","7","","808","1","0","2025-02-20",
"64","친구에게 들려주는 씩씩한 말","김종원","상상아이(상상아카데미)","2024","9791193379424","","","","199","1","2","2025-02-20",
"65","재밌게 걷자! 덕수궁·경희궁","이시우 글;서평화 그림","주니어RHK(주니어랜덤)","2024","9788925574318","","7","","911","1","0","2025-02-20",
"66","언리미티드 어드벤처","앤디 그리피스 글;빌 호프 그림;심연희 옮김","비룡소","2024","9788949144214","","7","1","843","1","1","2025-02-20",
"67","반려 요괴","김영주 지음;밤코 그림","위즈덤하우스","2024","9791171712687","9791171712663","7","2","813","1","1","2025-02-20",
"68","내 친구 도감:학교생활 잘하는 법","김원아 지음;주쓰 그림","창비","2025","9788936429386","","7","","375","1","1","2025-02-20",
"69","마법의 푸드 트럭","박민희 글;안병현 그림","라곰스쿨","2025","9791193939222","","7","","813","1","1","2025-02-20",
"70","불꽃 수영 대회","신현경 글;노예지 그림","북스그라운드","2025","9791168342491","","","","813","1","1","2025-02-20",
"71","멈출 수 없는 우리","유발 하라리 글;리카르드 루이스 그림 ;김명주 옮김","주니어김영사","2024","9791194330875","","7","3","909","1","1","2025-02-20",
"72","반려 요괴","김영주 글;밤코 그림","위즈덤하우스","2024","9791171712670","9791171712663","7","1","813","1","1","2025-02-20",
"73","논리의 숲:생각의 뿌리를 깊고 단단하게 만드는 34가지 이야기 씨앗","이은경","포레스트북스","2025","9791194530077","","","","080","1","1","2025-02-20",
"74","최강 1학년","이서윤","윌북주니어","2025","9791155817964","","","","802","1","1","2025-02-20",
"75","재미나용 용사전","해람 지음","올리","2024","9791194246459","","7","","713","1","1","2025-02-20",
"76","세종책방 회원을 모집합니다!:세종대왕 독서법","정성현 지음;리노 그림","주니어마리(마리북스)","2024","9791198555687","","7","","813","1","0","2025-02-20",
"77","최재천의 희망수업","최재천 지음","샘터사","2025","9788946423008","","0","","199","1","1","2025-02-20",
"78","(요즘 엄마, 요즘 아빠를 위한) 초등 1학년 입학 준비:2025 최신 초등 입학 안내서","이진영 지음","아이스크림미디어","2024","9791159293818","","1","","375","1","1","2025-02-20",
"79","인생수업:잘 물든 단풍은 봄꽃보다 아름답다","법륜 지음;이순형 그림","정토출판","2024","9791187297789","","0","","199","1","1","2025-02-20",
"80","수연이네 삼 형제 완밥 레시피:한 번에 만들어 온 가족이 함께 먹는","유수연","21세기북스","2024","9791171179091","","","","594","1","1","2025-02-20",
"81","숨결이 바람 될 때","폴 칼라니티 지음;이종인 옮김","흐름출판","2022","9788965961956","","0","","848","1","0","2025-02-20",
"82","안개 너머 신기한 마을","가시와바 사치코 지음;모차 그림;고향옥 옮김","한빛에듀","2025","9791169213332","","7","","833","1","1","2025-02-20",
"83","어른의 행복은 조용하다","태수 지음","페이지2(page2)","2025","9791169851053","","0","","818","1","2","2025-02-20",
"84","아이의 뇌:뇌과학에서 찾아낸 4가지 양육 원칙","김붕년 지음","포레스트북스","2024","9791193506981","","0","","598","1","1","2025-02-20",
"85","스님의 주례사:행복한 결혼생활을 위한 마음 이야기","법륜 지음;김점선 그림","정토출판","2024","9791187297819","","0","","591","1","1","2025-02-20",
"86","위키드","그레고리 머과이어 지음;이지연 옮김","민음사","2024","9788937428449","","0","6","843","1","0","2025-02-20",
"87","위키드","그레고리 머과이어 지음;이지연 옮김","민음사","2024","9788937428487","","0","5","843","1","0","2025-02-20",
"88","위키드","그레고리 머과이어 지음;이지연 옮김","민음사","2024","9788937428425","","0","4","843","1","0","2025-02-20",
"89","위키드","그레고리 머과이어 지음;임재서 옮김","민음사","2024","9788937428418","","0","3","843","1","1","2025-02-20",
"90","위키드","그레고리 머과이어 지음;송은주 옮김","민음사","2024","9788937428227","","0","2","843","1","1","2025-02-20",
"91","위키드","그레고리 머과이어 지음;송은주 옮김","민음사","2024","9788937428210","","0","1","843","1","1","2025-02-20",
"92","나의 익스큐즈 미 할머니","주경희 글;이진 그림","너와숲","2025","9791193546406","","7","","813","1","0","2025-02-20",
"93","넛지영어:영어 긍정감을 키워 주는 다정한 한마디","엘리쌤 지음","미류책방","2025","9791188632251","","1","","740","1","1","2025-02-20",
"94","너의 유토피아","정보라 지음","래빗홀","2025","9791168342569","","0","","813","1","1","2025-02-20",
"95","나의 폴라 일지","김금희 지음","한겨레출판","2025","9791172132057","","0","","814","1","1","2025-02-20",
"96","살아갈 날들을 위한 괴테의 시","지음: 김종원","퍼스트펭귄","2025","9791199040311","","0","","199","1","1","2025-02-20",
"97","단어가 품은 세계:삶의 품격을 올리고 어휘력을 높이는 국어 수업","황선엽 지음","리더스 그라운드","2024","9791198731906","","0","","712","1","1","2025-02-20",
"98","대온실 수리 보고서:김금희 장편소설","김금희 지음","창비","2025","9788936439651","","0","","813","1","2","2025-02-20",
"99","살아 있는 자들을 위한 죽음 수업","이호","웅진지식하우스","2024","9788901290713","","","","126","1","1","2025-02-20",
"100","브릿지","문경민 지음","우리학교","2025","9791167553157","","4","","813","1","1","2025-02-20",
"101","믿는 만큼 자라는 아이들:박혜란의 세 아들 이야기","박혜란 지음","나무를 심는 사람들","2021","9791190275026","","0","","598","1","1","2025-02-20",
"102","설자은, 불꽃을 품다","정세랑 지음","문학동네","2025","9791141601638","","0","","813","1","1","2025-02-20",
"103","해리 포터","조앤 K. 롤링","문학수첩","2025","9791193790670","","","3","843","1","1","2025-02-20",
"104","해리 포터","조앤 K. 롤링","문학수첩","2025","9791193790663","","","2","843","1","1","2025-02-20",
"105","해리 포터","조앤 K. 롤링","문학수첩","2025","9791193790656","","","1","843","1","2","2025-02-20",
"106","빠진 이 삽니다:이빨 요정 주식회사","안드레아 안티노리 지음;문주선 옮김","노란상상","2015","9791193074626","","7","","808","1","1","2025-02-19",
"107","너는 어떤 힘을 가지고 있니?","마스다 미리 글;히라사와 잇페이 그림 ;김지연 옮김","책속물고기","2025","9791163271758","","7","","833","1","0","2025-02-19",
"108","어느 날 문이 사라졌다","김은영 지음;메 그림","문학동네","2025","9791141608880","","7","","808","1","1","2025-02-19",
"109","해든 분식","동지아 글;윤정주 그림","문학동네","2024","9791141607791","","7","","808","1","1","2025-02-19",
"110","왝왝이가 그곳에 있었다","이로아 지음","문학동네","2025","9791141608873","","0","","808","1","0","2025-02-19",
"111","버찌의 선택","이정란 지음;지문 그림","창비","2025","9788936451677","","7","","813","1","1","2025-02-19",
"112","두 번째 달에게","박미연 지음","자음과모음","2025","9788954452342","","4","","813","1","0","2025-02-19",
"113","급류","정대건 지음","민음사","2022","9788937473401","","0","","813","1","1","2025-02-19",
"114","검은 사슴","한강 [지음]","문학동네","2017","9788954648905","","0","","813","1","1","2025-02-19",
"115","멜라닌","지은이: 하승민","한겨레엔","2024","9791172130879","","0","","813","1","1","2025-02-13",
"116","허송세월","지은이: 김훈","나남","2024","9788930041683","","0","","814","1","0","2025-02-13",
"117","좋아하는 일로 지구를 지킬 수 있다면:기후위기 시대에 진로를 고민하는 너에게:김주온 인터뷰집","지은이: 김주온","휴머니스트출판그룹","2024","9791170872023","","4","","321","1","1","2025-02-13",
"118","왜왜왜 동아리","지은이: 진형민;그린이: 이윤희","창비","2024","9788936443399","","7","","808","1","1","2025-02-13",
"119","나는 복어","글쓴이: 문경민","문학동네","2024","9788954625494","","0","","808","1","1","2025-02-13",
"120","동물의 행복이 너무 멀어","글: 김지숙;그림: 원혜진","다정한시민","2024","9791198700254","","7","","194","1","1","2025-02-13",
"121","라이프 재킷","지은이: 이현","창비","2024","9788936457273","","4","","808","1","1","2025-02-11",
"122","나는 단단한 아이","정예란 글;김정은 그림","해와나무","2024","9788962683202","","7","","813","1","1","2025-02-11",
"123","아무도 본 적 없는 자이언트 젤리피시를 찾아서","클로이 새비지 글·그림;이현아 옮김","주니어RHK(주니어랜덤)","2024","9788925574929","","7","","808","1","3","2024-12-20",
"124","바다로 간 코끼리","에드 비어 글·그림;서남희 옮김","주니어RHK","2024","9788925574684","","7","","808","1","2","2024-12-20",
"125","하얀 숲","글·그림: 이현영","고래뱃속","2024","9791193138533","","7","","813","1","0","2024-12-20",
"126","산타 할아버지의 첫 크리스마스","맥 바넷 글;시드니 스미스 그림 ;김지은 옮김","책읽는곰","2024","9791158364953","","7","","808","1","5","2024-12-20",
"127","준비 끝! 떠나자","제랄드 게를레 글·그림;박선주 옮김","책과콩나무","2024","9791192529929","","7","","863","1","4","2024-12-20",
"128","도요휴게소","김상규 지음","킨더랜드","2024","9791170820741","","7","","813","1","4","2024-12-20",
"129","아마존을 수놓은 책 물결","이레네 바스코 지음;후안 팔로미노 그림 ;김정하 옮김","봄볕","2024","9791193150337","","7","","873","1","1","2024-12-20",
"130","유령은 이사 중!","곽수진 글·그림","M창비(미디어창비)","2024","9791193022788","","0","","813","1","5","2024-12-20",
"131","터널 밖으로","바바라 레이드 지음;나희덕 옮김","제이포럼","2024","9791198710482","","7","","843","1","0","2024-12-20",
"132","안녕! 작은 곰:정호선 그림책","정호선 글·그림","길벗어린이","2024","9788955827828","","7","","808","1","3","2024-12-20",
"133","페퍼와 나:나의 작은 딱지 이야기","베아트리체 알레마냐 글·그림;정회성 옮김","비룡소","2024","9788949114484","","7","","808","1","3","2024-12-20",
"134","보물찾기 설명서","이종아 글·그림","금성출판사","2024","9788907916105","","7","","813","1","4","2024-12-20",
"135","북극곰에게 냉장고를 보내야겠어","김현태 지음;이범 그림","휴먼어린이","2024","9788965915829","","7","","539","1","5","2024-12-20",
"136","분노측정기","도야마 소타 지음;스카모토 야스시 그림;심수정 옮김","세상모든책","2024","9788955603965","","7","","833","1","6","2024-12-20",
"137","엄마라면","백은하 글;이주안 그림","현암사","2024","9788932376318","","7","","813","1","6","2024-12-20",
"138","우리 함께 겨울을 보내면 어떨까?","앙드레 프리장 글·그림;제님 옮김","목요일","2024","9791198660930","","7","","863","1","1","2024-12-20",
"139","다리","지은이: 에바 린드스트룀;옮긴이: 이유진","단추","2024","9791189723354","","7","","859","1","0","2024-12-20",
"140","많은 사람들이 바다로 가","김개미 글;이수연 그림","문학동네","2024","9791141607753","","7","","811","1","0","2024-12-20",
"141","모두 어디 있나요?","레미 찰립 글·그림;김지은 옮김","파라텍스트(paratext)","2024","9791198529312","","7","","843","1","3","2024-12-20",
"142","바삭바삭 표류기:전민걸 그림책","글·그린이: 전민걸","한림출판사","2024","9791192697864","","7","","813","1","5","2024-12-20",
"143","나의 겨울은:김선남 그림책","지은이: 김선남","창비","2024","9788936429355","","7","","813","1","0","2024-12-20",
"144","(반짝이는 돌) 씨글라스","이선 글·그림","푸른숲주니어","2024","9791172545154","","7","","808","1","1","2024-12-20",
"145","너에게","멜라니아 롱고 글;알레산드로 산나 그림 ;이현경 옮김","푸른숲","2024","9791172545031","","7","","808","1","0","2024-12-20",
"146","아무리 놀려도 괜찮은 책","박티팔 지음;보람 그림","곰세마리","2024","9791193366103","","7","","813","1","5","2024-12-20",
"147","무민 가족과 등대섬","토베 얀손 원작;카타리나 헤이알라 각색 ;리나 카를라,사미 카를라 그림 ;이유진 옮김","작가정신","2023","9791160269765","","7","","859","1","1","2024-12-20",
"148","너의 발걸음에 사랑을 담아:사랑과 지혜에 관한 8가지 이야기","비르기타 시프 글 · 그림;이현아 옮김","나무말미","2024","9791191827507","","7","","843","1","4","2024-12-20",
"149","안아 보자:공은혜 그림책","공은혜 글·그림","길벗어린이","2024","9788955827774","","7","","813","1","0","2024-12-20",
"150","콩 한 알","이상교 글;이윤희 그림","딸기책방","2024","9791191126358","","7","","811","1","1","2024-12-20",
"151","단짝 구함","설찌 지음","소원나무","2024","9791193207888","","7","","813","1","4","2024-12-20",
"152","판다의 절규:명화 속 숨어 있는 이야기 : 미술관에서의 신나는 하루","타이스 판데르헤이던 글·그림;정신재 옮김","노란돼지","2024","9791159953880","","7","","650","1","4","2024-12-20",
"153","손가락 요괴","김지연 글;김이조 그림","보랏빛소","2024","9791193010587","","7","","517","1","6","2024-12-20",
"154","이상한 나라의 흰토끼 부인","질 바슐레 지음;나선희 옮김","책빛","2024","9788962194746","","7","","863","1","5","2024-12-20",
"155","모두의 크리스마스","김져니 글·그림","웅진주니어","2024","9788901290157","","7","","808","1","3","2024-12-20",
"156","깜장파티","김명 지음;하상서 그림","월천상회","2024","9791190352659","","7","","813","1","3","2024-12-20",
"157","까마귀의 소원","하이디 홀더 글·그림;이명희 옮김","마루벌","2024","9791194090120","","7","","843","1","1","2024-12-20",
"158","긴 머리 하마 무무:오미선 그림책","글·그림: 오미선","달리","2024","9788959985036","","7","","813","1","3","2024-12-20",
"159","이상한 지옥 빵집","글·그림: 쓰카모토 야스시;번역: 김지영","고래의숲","2024","9791172883751","","7","","833","1","6","2024-12-20",
"160","화살표","히라타 도시유키 지음;황진희 옮김","호호아","2024","9791197519499","","0","","833","1","3","2024-12-20",
"161","급식실의 달평 씨:신민재 그림책","신민재","책읽는곰","2024","9791158364960","","7","","808","1","4","2024-12-20",
"162","내가 너보다 커","글: 엘레나 레비;그림: 줄리아 파스토리노 ;옮김: 이현경","여유당","2024","9791194100027","","7","","883","1","3","2024-12-20",
"163","포슬포슬 알밤 운동회:양승희 그림책","글·그림: 양승희","달리","2024","9788959984886","","7","","813","1","4","2024-12-20",
"164","커다란 집","글: 박혜선;그림: 이수연","한솔수북","2024","9791193494851","","7","","813","1","1","2024-12-20",
"165","나는 크고 아름다워요","배슈티 해리슨 글·그림;김서정 옮김","책읽는곰","2024","9791158364700","","7","","808","1","2","2024-12-20",
"166","쌍둥이 보이저호:우주의 여행자","김바다 글;신성희 그림","빨간콩","2024","9791191864502","","7","","558","1","3","2024-12-20",
"167","자그맣고 커다란 고릴라:반대와 반대의 세계","앤서니 브라운 글·그림;이훤 옮김","웅진주니어","2024","9788901284026","","7","","808","1","3","2024-12-20",
"168","책속의 책속의 책","요르크 뮐러 글·그림;김라합 옮김","비룡소","2022","9788949111209","","7","","808","1","3","2024-12-20",
"169","구름 온천:김진희 그림책","글·그림: 김진희","웅진주니어","2024","9788901288499","","7","","808","1","6","2024-12-20",
"170","고마워요를 알고 싶어서","기쿠다 마리코 지음;권남희 옮김","주니어RHK(주니어랜덤)","2024","9788925574530","","7","","833","1","0","2024-12-20",
"171","곰동아, 이 닦아 줄게","글쓴이: 이상교;그린이: 채상우","한울림어린이","2024","9791163931676","","7","","375","1","2","2024-12-20",
"172","채소 이발소","글: 야마다 마치;그림: 가와무라 후유미 ;옮김: 봉봉","미운오리새끼","2024","9791165183165","","7","","833","1","5","2024-12-20",
"173","혼자 학교 가는 날","한유진 글;김고은 그림","나무의말","2024","9791198860507","","7","","813","1","4","2024-12-19",
"174","똑똑똑! 집 지으러 왔어요","군타 슈닙케 글;안나 바이바레 그림 ;박여원 옮김","미래M&B","2024","9788983949691","","7","","808","1","3","2024-12-19",
"175","소라게는 집이 필요해!","릴리 머레이 글;샘 콜드웰 그림 ;신대리라 옮김","한국학술정보","2024","9791172173470","","7","","539","1","3","2024-12-19",
"176","발레리나 토끼","도요후쿠 마키코 글·그림;김소연 옮김","천개의바람","2020","9791190077033","","7","","808","1","3","2024-12-19",
"177","타오 씨 이야기","글·그림: 장재은","사계절(사계절출판사)","2024","9791169812030","","7","","808","1","1","2024-12-19",
"178","겨울 빛","글·그림: 에런 베커;옮김: 이상교","웅진주니어","2024","9788901285191","","7","","808","1","1","2024-12-19",
"179","씻어요!","글쓴이: 표영민;그린이: 박아림","토끼섬","2024","9791198578051","","7","","375","1","3","2024-12-19",
"180","가나다 글자 놀이","이상교 지음;밤코 그림","한솔수북","2024","9791193494936","","7","","375","1","3","2024-12-19",
"181","있는 그대로 너를 사랑해","엠마 도드 글·그림;신대리라 옮김","한국학술정보","2024","9791172175108","","7","","843","1","2","2024-12-19",
"182","[빅북]바다 저편엔","유키코 노리다케 쓰고 그림;이경혜 옮김","봄볕","2024","9791193150467","","7","","808","1","0","2024-12-19",
"183","[빅북]내 마음속에 야수가 자란다","뤼시 데조블리오 글;마린 슈나이더 그림;김자연 옮김","한국학술정보","2024","9791172174675","","7","","863","1","0","2024-12-19",
"184","울퉁불퉁 핫케이크","글: 요시다 아츠코;그림: 가와조에 마유미 ;옮김: 윤수정","키즈바이브","2024","9791166463099","","7","","833","1","4","2024-12-19",
"185","저기 도둑 알폰스가 간다","구닐라 베리스트룀 글·그림;김경연 옮김","다봄","2024","9791194148234","","7","","859","1","2","2024-12-19",
"186","아빠, 나의 바다:이경아 그림책","지은이: 이경아","창비","2024","9788936429348","","7","","813","1","0","2024-12-19",
"187","나는 초등학생이 될 거예요","구닐라 베리스트룀 글·그림;김경연 옮김","다봄","2022","9791192148458","","7","","859","1","4","2024-12-19",
"188","오늘의 잠에게:박새한 그림책","지은이: 박새한","문학동네","2024","9791141601416","","7","","813","1","1","2024-12-19",
"189","괴물이 나타났어요","구닐라 베리스트룀 글·그림;김경연 옮김","다봄","2022","9791192148441","","7","","859","1","3","2024-12-19",
"190","내가 어리다고요?","구닐라 베리스트룀 글·그림;김경연 옮김","다봄","2022","9791192148434","","7","","859","1","1","2024-12-19",
"191","용기 내! 바나나","사토 메구미 지음;황진희 옮김","올리","2024","9791194246220","","7","","833","1","4","2024-12-19",
"192","포도와 모래 괴물","사토 메구미 지음;황진희 옮김","올리","2022","9791190931670","","7","","833","1","5","2024-12-19",
"193","눈 극장","아라이 료지 글·그림;황진희 옮김","FIKAJUNIOR(피카주니어)","2024","9791192869254","","7","","833","1","3","2024-12-19",
"194","(이야기 도라에몽 그림책)얼음산의 작은 집","원작: 후지코·F·후지오;글: 카와베 미나코;그림: 츠보이 유미;번역: 조연우","대원키즈","2024","9791172456993","","7","4","833","1","3","2024-12-19",
"195","(이야기 도라에몽 그림책)지하철을 만들자","원작: 후지코·F·후지오;글: 카와베 미나코;그림: 츠보이 유미;번역: 조연우","대원씨아이","2024","9791172457006","","7","3","833","1","5","2024-12-19",
"196","(이야기 도라에몽 그림책)녹음플라워","원작: 후지코·F·후지오;글: 카와베 미나코;그림: 츠보이 유미;번역: 조연우","대원씨아이","2024","9791172457013","","7","2","833","1","3","2024-12-19",
"197","(이야기 도라에몽 그림책)도라에몽의 주머니","원작: 후지코·F·후지오;글: 카와베 미나코;그림: 츠보이 유미;번역: 조연우","대원씨아이","2024","9791172456986","","7","1","833","1","4","2024-12-19",
"198","(덜컹!) 비행기가 왜 흔들려요?:에어로케이 승무원이 들려주는 안전 비행 이야기","에어로케이항공 글;김단아,이승은 [공]그림","디자인이음","2024","9791192066387","","7","","558","1","2","2024-12-19",
"199","낭만 강아지 봉봉","홍민정 글;김무연 그림","다산북스","2024","9791130657806","9791130679983","7","7","813","1","4","2024-12-19",
